        s (m)         x (m)         y (m)         z (m)         T (N)       S_n (N)       S_b (N)       u (m/s)       v (m/s)       w (m/s)     phi (rad)   theta (rad)   kappa_2 (-)   kappa_3 (-) 
 0.000000E+00  8.538700E+02  0.000000E+00 -3.200000E+02  7.371695E+05  1.171243E+02  2.918780E-04  0.000000E+00  0.000000E+00  0.000000E+00  1.576597E+00 -3.651149E-09  0.000000E+00  0.000000E+00
 1.846298E+01  8.353718E+02 -4.317302E-10 -3.200536E+02  7.371398E+05 -1.170986E+02 -2.918459E-04  7.363702E-04 -3.346731E-01 -8.398585E-09  1.570791E+00  3.604472E-09  7.859641E-10 -6.289985E-04
 3.692597E+01  8.168733E+02  8.716661E-10 -3.200534E+02  7.371554E+05  1.170471E+02  2.917502E-04  4.524840E-04 -1.090853E-01  1.500195E-08  1.570785E+00 -3.463552E-09 -1.551607E-09  6.283759E-04
 5.538895E+01  7.983749E+02 -1.299588E-09 -3.200476E+02  7.371751E+05 -1.169930E+02 -2.915935E-04  1.440701E-04 -8.711620E-02 -1.874019E-08  1.570175E+00  3.228801E-09  2.276555E-09 -6.944400E-04
 7.385193E+01  7.798765E+02  1.714876E-09 -3.200476E+02  7.371984E+05  1.169306E+02  2.913799E-04 -4.049801E-04 -2.169032E-01  1.835388E-08  1.571414E+00 -2.902885E-09 -2.940769E-09  8.286074E-04
 9.231492E+01  7.613781E+02 -2.127955E-09 -3.200528E+02  7.372227E+05 -1.168598E+02 -2.911153E-04 -6.848931E-04 -8.284105E-02 -1.232395E-08  1.570741E+00  2.487408E-09  3.524671E-09 -9.014464E-04
 1.107728E+02  7.428848E+02  2.498207E-09 -3.200486E+02  7.372419E+05  1.167875E+02  2.908068E-04 -1.015347E-03 -2.020598E-01  4.178447E-10  1.570405E+00 -1.987101E-09 -4.009505E-09  8.650136E-04
 1.283666E+02  7.252573E+02 -2.869927E-09 -3.200366E+02  7.372521E+05 -1.167103E+02 -2.904459E-04 -1.151377E-03 -1.448797E-01  1.984003E-08  1.569826E+00  1.378040E-09  4.392042E-09 -9.308839E-04
 1.458771E+02  7.077138E+02  3.172721E-09 -3.199196E+02  7.373553E+05  1.166860E+02  2.900564E-04 -1.432815E-03  1.564023E-01 -4.673954E-08  1.558423E+00 -6.891869E-10 -4.628155E-09 -3.712710E-04
 1.643147E+02  6.892451E+02 -3.401425E-09 -3.195490E+02  7.376510E+05 -1.166478E+02 -2.896734E-04 -2.783132E-03 -3.255394E-03  7.979705E-08  1.543041E+00 -2.257028E-11  4.700466E-09 -1.297190E-03
 1.827748E+02  6.707626E+02  3.537127E-09 -3.188742E+02  7.381411E+05  1.166187E+02  2.892910E-04 -2.568023E-03 -3.670565E-02 -1.177095E-07  1.525573E+00  7.728649E-10 -4.614287E-09 -5.954193E-04
