        s (m)         x (m)         y (m)         z (m)         T (N)       S_n (N)       S_b (N)       u (m/s)       v (m/s)       w (m/s)     phi (rad)   theta (rad)   kappa_2 (-)   kappa_3 (-) 
 0.000000E+00  8.538700E+02  0.000000E+00 -3.200000E+02  7.370720E+05  1.162936E+02  3.741886E-04  0.000000E+00  0.000000E+00  0.000000E+00  1.574918E+00  3.314038E-11  0.000000E+00  0.000000E+00
 1.846298E+01  8.353717E+02 -1.736181E-09 -3.200138E+02  7.370366E+05 -1.162637E+02 -3.741898E-04 -4.600053E-04  1.778940E-01  2.610366E-07  1.568164E+00 -2.208522E-10 -2.751371E-11 -7.315507E-04
 3.692597E+01  8.168733E+02  3.268648E-09 -3.199910E+02  7.370258E+05  1.161914E+02  3.741965E-04 -1.083493E-04 -1.590930E-02 -5.087563E-07  1.570966E+00  7.619615E-10  1.339769E-10  1.035067E-03
 5.538895E+01  7.983750E+02 -4.271681E-09 -3.200028E+02  7.370180E+05 -1.161108E+02 -3.742178E-04 -6.082308E-05 -9.611981E-02  7.245403E-07  1.571903E+00 -1.577203E-09 -3.873665E-10 -9.335943E-04
 7.385193E+01  7.798766E+02  4.547936E-09 -3.200062E+02  7.370089E+05  1.160426E+02  3.742678E-04  1.249050E-04  2.670019E-02 -8.966282E-07  1.570055E+00  2.530758E-09  8.323608E-10  7.333976E-04
 9.231492E+01  7.613782E+02 -4.069937E-09 -3.199957E+02  7.370011E+05 -1.159842E+02 -3.743625E-04  2.521161E-04  3.909219E-03  1.013217E-06  1.570406E+00 -3.462501E-09 -1.481580E-09 -6.953585E-04
 1.107728E+02  7.428849E+02  2.718893E-09 -3.200032E+02  7.369951E+05  1.159202E+02  3.745178E-04  3.677485E-04  2.889995E-02 -1.058554E-06  1.572001E+00  4.196694E-09  2.311489E-09  8.681593E-04
 1.283666E+02  7.252573E+02 -5.245840E-10 -3.200112E+02  7.369928E+05 -1.158382E+02 -3.747592E-04  4.120387E-04  5.880998E-02  1.023314E-06  1.570488E+00 -4.564695E-09 -3.307451E-09 -1.040097E-03
 1.458771E+02  7.077137E+02 -2.237058E-09 -3.199211E+02  7.370379E+05  1.157960E+02  3.750885E-04  5.361508E-04 -6.183547E-02 -9.024537E-07  1.560837E+00  4.369474E-09  4.327888E-09 -6.226237E-05
 1.643147E+02  6.892449E+02  5.221309E-09 -3.195663E+02  7.372613E+05 -1.157187E+02 -3.754779E-04  7.270731E-04  5.374357E-02  7.068442E-07  1.542344E+00 -3.561984E-09 -5.188244E-09 -1.943675E-03
 1.827748E+02  6.707633E+02 -7.996445E-09 -3.188702E+02  7.377344E+05  1.156407E+02  3.759265E-04 -7.677383E-04  1.203451E-01 -4.411369E-07  1.523953E+00  2.132686E-09  5.805215E-09 -4.894824E-05
 2.012338E+02  6.522965E+02  1.019451E-08 -3.178690E+02  7.384115E+05 -1.155791E+02 -3.764100E-04 -6.924257E-04 -1.166042E-01  1.248756E-07  1.509315E+00 -1.655017E-10 -6.054220E-09 -1.536953E-03
 2.196917E+02  6.338507E+02 -1.155432E-08 -3.165554E+02  7.393049E+05  1.155378E+02  3.768941E-04  2.675914E-04  2.637669E-02  2.244169E-07  1.490081E+00 -2.186564E-09  5.835228E-09 -5.472293E-04
 2.381485E+02  6.154327E+02  1.150638E-08 -3.149063E+02  7.404457E+05 -1.155055E+02 -3.773381E-04 -2.574471E-04  4.266137E-02 -5.734059E-07  1.472919E+00  4.680634E-09 -5.091091E-09 -1.312401E-03
 2.566042E+02  5.970460E+02 -9.772345E-09 -3.129474E+02  7.417993E+05  1.154701E+02  3.776992E-04 -4.463771E-06 -6.709515E-02  8.858260E-07  1.456400E+00 -6.982093E-09  3.827233E-09 -4.777297E-04
 2.750589E+02  5.786970E+02  6.314973E-09 -3.106713E+02  7.433780E+05 -1.154277E+02 -3.779383E-04  1.572020E-04  5.212787E-02 -1.126471E-06  1.438363E+00  8.722133E-09 -2.125314E-09 -1.477049E-03
 2.935127E+02  5.603912E+02 -1.261986E-09 -3.080762E+02  7.451882E+05  1.153796E+02  3.780260E-04 -6.590283E-05 -2.723464E-02  1.258903E-06  1.421577E+00 -9.541688E-09  1.458962E-10 -3.421193E-04
 3.119654E+02  5.421325E+02 -5.068109E-09 -3.051741E+02  7.472181E+05 -1.153312E+02 -3.779491E-04  8.389993E-05  1.376875E-03 -1.251910E-06  1.404759E+00  9.129912E-09  1.877822E-09 -1.480750E-03
